Customer_ID,Transaction_Date,Transaction_Type,Amount,Channel
1174,2024-01-19 01:00:00,Debit,3226.5099619642947,Mobile
1033,2024-01-19 02:00:00,Credit,2810.8547793125294,POS
1192,2024-01-19 03:00:00,Debit,3886.870771532855,POS
1054,2024-01-19 04:00:00,Debit,1032.856235538814,Mobile
1118,2024-01-19 05:00:00,Credit,3630.879729369335,POS
1170,2024-01-19 06:00:00,Credit,3102.475511451115,Mobile
1157,2024-01-19 07:00:00,Credit,4481.414807854921,Mobile
1113,2024-01-19 08:00:00,Credit,4237.500250777573,Online
1144,2024-01-19 09:00:00,Credit,1582.5837252714407,ATM
1025,2024-01-19 10:00:00,Credit,1388.4242516260138,Mobile
1135,2024-01-19 11:00:00,Debit,4908.450086023715,Online
1046,2024-01-19 12:00:00,Debit,2641.0532527671303,ATM
1112,2024-01-19 13:00:00,Credit,4533.040609933039,POS
1075,2024-01-19 14:00:00,Debit,827.7663086646062,ATM
1071,2024-01-19 15:00:00,Credit,3217.6663848528697,Mobile
1088,2024-01-19 16:00:00,Debit,4051.202334929325,Mobile
1045,2024-01-19 17:00:00,Debit,4737.502295436369,Mobile
1195,2024-01-19 18:00:00,Debit,1693.3273036749472,Mobile
1032,2024-01-19 19:00:00,Credit,3627.656037921022,Mobile
1000,2024-01-19 20:00:00,Debit,2698.676915107699,Online
1146,2024-01-19 21:00:00,Credit,312.53834107167626,Mobile
1030,2024-01-19 22:00:00,Debit,3453.0986891716275,Online
1141,2024-01-19 23:00:00,Debit,3453.5818256068387,POS
1052,2024-01-20 00:00:00,Debit,4653.72795618422,Mobile
1047,2024-01-20 01:00:00,Debit,2491.5891063831723,Mobile
1068,2024-01-20 02:00:00,Debit,1158.9520943454681,ATM
1104,2024-01-20 03:00:00,Credit,232.37347900890896,POS
1089,2024-01-20 04:00:00,Credit,2084.054511562669,Mobile
1189,2024-01-20 05:00:00,Debit,1516.564333386734,Mobile
1193,2024-01-20 06:00:00,Debit,3807.830647059139,POS
1191,2024-01-20 07:00:00,Debit,1777.7961465568226,Online
1197,2024-01-20 08:00:00,Debit,4745.865269611071,Mobile
1062,2024-01-20 09:00:00,Credit,4811.927912909044,ATM
1072,2024-01-20 10:00:00,Debit,3108.3338651863633,Mobile
1160,2024-01-20 11:00:00,Credit,4644.014832204266,ATM
1168,2024-01-20 12:00:00,Debit,3806.663179127333,ATM
1088,2024-01-20 13:00:00,Credit,2738.8296084658796,Mobile
1175,2024-01-20 14:00:00,Debit,909.7365977596628,Mobile
1012,2024-01-20 15:00:00,Debit,2298.4037381340613,ATM
1072,2024-01-20 16:00:00,Credit,2808.763572179462,POS
1076,2024-01-20 17:00:00,Debit,4321.168287867701,POS
1158,2024-01-20 18:00:00,Debit,2411.8535489129677,Mobile
1067,2024-01-20 19:00:00,Debit,4489.396616663003,Online
1097,2024-01-20 20:00:00,Credit,3375.0014053271098,POS
1124,2024-01-20 21:00:00,Debit,693.6253246378202,Mobile
1101,2024-01-20 22:00:00,Debit,4974.957032932214,POS
1131,2024-01-20 23:00:00,Credit,2640.890977162024,Online
1101,2024-01-21 00:00:00,Credit,1965.3728990813036,Mobile
1018,2024-01-21 01:00:00,Credit,3298.9776847029375,Online
1197,2024-01-21 02:00:00,Debit,553.377636765385,Mobile
1081,2024-01-21 03:00:00,Debit,3186.3278472992383,Online
1140,2024-01-21 04:00:00,Debit,2496.1976424913723,POS
1022,2024-01-21 05:00:00,Credit,2039.3036092929299,POS
1082,2024-01-21 06:00:00,Debit,4765.569905682707,Online
1108,2024-01-21 07:00:00,Debit,2617.473186492946,Online
1074,2024-01-21 08:00:00,Credit,1103.3962225549928,Online
1128,2024-01-21 09:00:00,Credit,2300.2277620927202,Mobile
1087,2024-01-21 10:00:00,Credit,4597.743148817636,POS
1053,2024-01-21 11:00:00,Credit,888.7164019396674,Mobile
1198,2024-01-21 12:00:00,Credit,1077.6456230543022,POS
1088,2024-01-21 13:00:00,Debit,75.0175431078479,ATM
1142,2024-01-21 14:00:00,Credit,80.80834648487823,Mobile
1064,2024-01-21 15:00:00,Debit,4148.6642185229775,POS
1075,2024-01-21 16:00:00,Debit,3663.2918081463495,POS
1198,2024-01-21 17:00:00,Credit,1781.6548716952718,Mobile
1142,2024-01-21 18:00:00,Credit,3494.572674565588,Mobile
1148,2024-01-21 19:00:00,Credit,1982.0775722867513,POS
1146,2024-01-21 20:00:00,Debit,4764.95501202916,Mobile
1059,2024-01-21 21:00:00,Credit,4835.592880315914,Online
1092,2024-01-21 22:00:00,Credit,1970.0409412886236,Mobile
1160,2024-01-21 23:00:00,Credit,4272.567312640931,Mobile
1048,2024-01-22 00:00:00,Credit,3867.714318070356,Mobile
1034,2024-01-22 01:00:00,Credit,1556.8996864872286,POS
1171,2024-01-22 02:00:00,Debit,1167.8787462165187,Online
1101,2024-01-22 03:00:00,Debit,2296.5909054602407,ATM
1010,2024-01-22 04:00:00,Debit,3908.930714665887,ATM
1098,2024-01-22 05:00:00,Credit,4801.237245796439,Online
1199,2024-01-22 06:00:00,Credit,3820.2595536441972,Online
1109,2024-01-22 07:00:00,Credit,4277.482855241667,Online
1073,2024-01-22 08:00:00,Debit,3019.2908877908776,POS
1193,2024-01-22 09:00:00,Credit,4178.685075902208,ATM
1173,2024-01-22 10:00:00,Credit,3924.260081437054,Online
1008,2024-01-22 11:00:00,Credit,1891.1578542121376,POS
1002,2024-01-22 12:00:00,Debit,2764.431607582398,ATM
1084,2024-01-22 13:00:00,Credit,4025.7180787285774,Mobile
1025,2024-01-22 14:00:00,Debit,239.8231036078823,POS
1071,2024-01-22 15:00:00,Credit,4042.315618955591,ATM
1047,2024-01-22 16:00:00,Debit,897.661739004627,POS
1193,2024-01-22 17:00:00,Debit,2578.2712494359803,ATM
1197,2024-01-22 18:00:00,Debit,4043.2944433841285,ATM
1155,2024-01-22 19:00:00,Credit,1276.5671800019074,Mobile
1116,2024-01-22 20:00:00,Credit,1236.5791221377035,POS
1153,2024-01-22 21:00:00,Debit,2019.7943483266367,Online
1152,2024-01-22 22:00:00,Debit,4474.267559912397,Mobile
1011,2024-01-22 23:00:00,Credit,12.209479371667342,Mobile
1132,2024-01-23 00:00:00,Credit,4507.901652243256,ATM
1047,2024-01-23 01:00:00,Debit,777.4970529616228,Online
1036,2024-01-23 02:00:00,Credit,4950.531016576735,POS
1043,2024-01-23 03:00:00,Credit,4774.686495261956,Online
1014,2024-01-23 04:00:00,Credit,2478.4291960605037,Online
1042,2024-01-23 05:00:00,Credit,2568.4740365850143,Online
1175,2024-01-23 06:00:00,Debit,2412.9312079765127,Online
1086,2024-01-23 07:00:00,Credit,3180.8637918410177,Online
1069,2024-01-23 08:00:00,Credit,462.7012941523059,ATM
1045,2024-01-23 09:00:00,Debit,172.76356222441686,ATM
1107,2024-01-23 10:00:00,Debit,297.9376127953353,Mobile
1122,2024-01-23 11:00:00,Credit,2227.3830927151566,ATM
1170,2024-01-23 12:00:00,Credit,1384.9842167052223,Mobile
1020,2024-01-23 13:00:00,Credit,3113.9774162312588,Mobile
1150,2024-01-23 14:00:00,Credit,4962.287023980147,POS
1106,2024-01-23 15:00:00,Debit,1937.7526336515648,Online
1079,2024-01-23 16:00:00,Debit,2873.467857981522,ATM
1046,2024-01-23 17:00:00,Debit,2083.8634405776043,POS
1116,2024-01-23 18:00:00,Credit,4237.885621932078,ATM
1123,2024-01-23 19:00:00,Credit,4512.159653276568,Mobile
1142,2024-01-23 20:00:00,Credit,4388.004504904247,ATM
1024,2024-01-23 21:00:00,Credit,4872.117471009496,Online
1035,2024-01-23 22:00:00,Debit,147.3207338506723,Mobile
1050,2024-01-23 23:00:00,Debit,4200.6826491062,Mobile
1014,2024-01-24 00:00:00,Credit,3761.3431434650756,POS
1067,2024-01-24 01:00:00,Debit,1151.1851029078202,Online
1020,2024-01-24 02:00:00,Credit,4782.037266003763,Mobile
1140,2024-01-24 03:00:00,Credit,749.4078618674279,Online
1018,2024-01-24 04:00:00,Debit,3400.954136398203,ATM
1033,2024-01-24 05:00:00,Credit,1132.2021819114034,Online
1077,2024-01-24 06:00:00,Credit,2162.5894373826327,Mobile
1124,2024-01-24 07:00:00,Debit,3598.607885753399,POS
1195,2024-01-24 08:00:00,Credit,2820.989963744903,Mobile
1116,2024-01-24 09:00:00,Credit,2143.2341383272774,Online
1051,2024-01-24 10:00:00,Debit,1638.4287703506163,Online
1026,2024-01-24 11:00:00,Credit,4199.901681986864,Mobile
1156,2024-01-24 12:00:00,Debit,727.6336080709204,Online
1155,2024-01-24 13:00:00,Credit,2156.2133538837024,ATM
1034,2024-01-24 14:00:00,Debit,4519.7502831579595,Mobile
1135,2024-01-24 15:00:00,Debit,4230.7892567952385,POS
1143,2024-01-24 16:00:00,Debit,2010.699394740503,Mobile
1105,2024-01-24 17:00:00,Credit,3817.910734370528,ATM
1163,2024-01-24 18:00:00,Debit,4117.572545237208,ATM
1157,2024-01-24 19:00:00,Debit,4445.548245778113,ATM
1145,2024-01-24 20:00:00,Debit,2727.0837875556476,ATM
1001,2024-01-24 21:00:00,Debit,1030.2598214130119,ATM
1176,2024-01-24 22:00:00,Debit,1283.992291754619,POS
1076,2024-01-24 23:00:00,Credit,1485.516423467605,Online
1131,2024-01-25 00:00:00,Credit,2973.074379239981,ATM
1089,2024-01-25 01:00:00,Credit,173.72002440175612,ATM
1088,2024-01-25 02:00:00,Credit,3183.8519192120416,Mobile
1093,2024-01-25 03:00:00,Credit,1828.1276497568776,POS
1006,2024-01-25 04:00:00,Credit,1483.2565944233143,POS
1094,2024-01-25 05:00:00,Credit,4398.687887933351,Online
1107,2024-01-25 06:00:00,Debit,2305.4119539481867,POS
1073,2024-01-25 07:00:00,Credit,484.314697208137,Mobile
1038,2024-01-25 08:00:00,Debit,4135.466372450973,Mobile
1140,2024-01-25 09:00:00,Debit,247.72987460816793,Online
1158,2024-01-25 10:00:00,Credit,3636.4786285993014,Mobile
1070,2024-01-25 11:00:00,Debit,3871.792046635619,ATM
1190,2024-01-25 12:00:00,Debit,1769.4870035850022,ATM
1055,2024-01-25 13:00:00,Debit,4125.691402826155,Mobile
1169,2024-01-25 14:00:00,Debit,2583.1404352237028,Online
1188,2024-01-25 15:00:00,Credit,2321.835329831256,POS
1041,2024-01-25 16:00:00,Credit,236.56237452877582,Online
1183,2024-01-25 17:00:00,Credit,1457.2456763080404,POS
1035,2024-01-25 18:00:00,Credit,4655.739754717646,Mobile
1083,2024-01-25 19:00:00,Credit,1965.201576784665,Mobile
1195,2024-01-25 20:00:00,Credit,2738.035597578274,ATM
1117,2024-01-25 21:00:00,Credit,2664.7881781314163,POS
1006,2024-01-25 22:00:00,Credit,2956.2511382152397,Online
1053,2024-01-25 23:00:00,Credit,316.04146865998024,Mobile
1128,2024-01-26 00:00:00,Credit,1817.2595114456542,Online
1171,2024-01-26 01:00:00,Debit,3618.4100866739454,ATM
1119,2024-01-26 02:00:00,Credit,1010.7956528541848,POS
1172,2024-01-26 03:00:00,Debit,1025.8561039563385,POS
1105,2024-01-26 04:00:00,Debit,60.35212737823339,Mobile
1046,2024-01-26 05:00:00,Debit,2193.0348137749666,POS
1122,2024-01-26 06:00:00,Debit,4414.844559560376,Mobile
1140,2024-01-26 07:00:00,Credit,268.985708500672,ATM
1118,2024-01-26 08:00:00,Debit,963.6823603850531,POS
1149,2024-01-26 09:00:00,Credit,1557.3218463303479,Mobile
1117,2024-01-26 10:00:00,Credit,3661.306435455422,Online
1020,2024-01-26 11:00:00,Debit,3206.771608084907,Mobile
1136,2024-01-26 12:00:00,Credit,2085.560083863457,POS
1025,2024-01-26 13:00:00,Debit,3797.754006899295,ATM
1008,2024-01-26 14:00:00,Debit,3052.0587481679404,POS
1014,2024-01-26 15:00:00,Credit,4481.243590289523,POS
1009,2024-01-26 16:00:00,Credit,4091.9534782020783,Mobile
1121,2024-01-26 17:00:00,Debit,1271.5398943851108,Online
1120,2024-01-26 18:00:00,Credit,1364.478502394659,POS
1124,2024-01-26 19:00:00,Credit,635.5288142040042,Online
1169,2024-01-26 20:00:00,Credit,1691.453981330108,Mobile
1071,2024-01-26 21:00:00,Debit,4997.724154408281,Online
1151,2024-01-26 22:00:00,Debit,2034.6983313891544,Mobile
1048,2024-01-26 23:00:00,Credit,1110.237289098641,ATM
1153,2024-01-27 00:00:00,Credit,3814.7895935330093,Online
1090,2024-01-27 01:00:00,Credit,2716.930307278654,Online
1036,2024-01-27 02:00:00,Credit,756.5112331394931,ATM
1067,2024-01-27 03:00:00,Credit,1909.6415089927202,Online
1049,2024-01-27 04:00:00,Debit,2078.203880541323,ATM
1151,2024-01-27 05:00:00,Credit,3771.610205840401,POS
1018,2024-01-27 06:00:00,Debit,113.15013077060327,Mobile
1099,2024-01-27 07:00:00,Credit,1352.4080375235692,ATM
1059,2024-01-27 08:00:00,Debit,2592.805543564455,Online
1166,2024-01-27 09:00:00,Credit,1351.5452448396884,ATM
1088,2024-01-27 10:00:00,Debit,3145.8858966208045,Online
1145,2024-01-27 11:00:00,Credit,2414.5187215803367,POS
1146,2024-01-27 12:00:00,Debit,1814.9341717493073,ATM
1163,2024-01-27 13:00:00,Debit,4746.551048083856,POS
1182,2024-01-27 14:00:00,Debit,3164.4759009404224,Mobile
1068,2024-01-27 15:00:00,Debit,658.4074476170267,Online
1174,2024-01-27 16:00:00,Debit,2804.8575702425433,Online
1048,2024-01-27 17:00:00,Debit,3905.851947472496,POS
1107,2024-01-27 18:00:00,Credit,3545.363590489059,Mobile
1160,2024-01-27 19:00:00,Debit,868.7252541833443,ATM
1118,2024-01-27 20:00:00,Credit,4862.375795210116,ATM
1148,2024-01-27 21:00:00,Credit,2249.580092275564,Online
1149,2024-01-27 22:00:00,Credit,803.5347686639038,POS
1175,2024-01-27 23:00:00,Credit,909.1768130994582,POS
1036,2024-01-28 00:00:00,Credit,500.1926110235117,ATM
1142,2024-01-28 01:00:00,Debit,4019.555361090322,Mobile
1162,2024-01-28 02:00:00,Debit,618.9321666660247,Mobile
1198,2024-01-28 03:00:00,Debit,634.3750331373172,ATM
1159,2024-01-28 04:00:00,Credit,4253.85335765658,ATM
1010,2024-01-28 05:00:00,Debit,1729.5743813933225,POS
1137,2024-01-28 06:00:00,Debit,163.98094249728152,Mobile
1077,2024-01-28 07:00:00,Debit,268.95754459687026,ATM
1076,2024-01-28 08:00:00,Debit,719.4305290524388,ATM
1184,2024-01-28 09:00:00,Debit,1074.8328063986908,Online
1152,2024-01-28 10:00:00,Credit,3329.079509249643,ATM
1001,2024-01-28 11:00:00,Debit,795.058137209123,ATM
1063,2024-01-28 12:00:00,Credit,603.1832119735892,Mobile
1034,2024-01-28 13:00:00,Credit,3825.9485159666333,POS
1006,2024-01-28 14:00:00,Credit,3358.5658664609728,Mobile
1084,2024-01-28 15:00:00,Credit,2182.2678650616285,POS
1145,2024-01-28 16:00:00,Credit,2751.055759685719,Online
1066,2024-01-28 17:00:00,Debit,1566.8002614288282,ATM
1041,2024-01-28 18:00:00,Debit,2417.67709697445,Online
1117,2024-01-28 19:00:00,Debit,2538.2965184239015,POS
1124,2024-01-28 20:00:00,Credit,1942.3139831786987,Mobile
1166,2024-01-28 21:00:00,Debit,4533.795331254092,Mobile
1168,2024-01-28 22:00:00,Debit,90.14870625522067,Online
1023,2024-01-28 23:00:00,Credit,3913.0346028253184,POS
1187,2024-01-29 00:00:00,Credit,630.6703278942084,Online
1045,2024-01-29 01:00:00,Credit,3989.7613290806253,Online
1018,2024-01-29 02:00:00,Credit,3083.400459226839,ATM
1067,2024-01-29 03:00:00,Debit,4217.9576737726475,Online
1101,2024-01-29 04:00:00,Credit,496.59648494807834,ATM
1041,2024-01-29 05:00:00,Credit,2799.3133641578725,ATM
1031,2024-01-29 06:00:00,Debit,2510.4285225083636,Mobile
1166,2024-01-29 07:00:00,Debit,3533.9039829871595,ATM
1108,2024-01-29 08:00:00,Credit,2676.1098539494424,ATM
1035,2024-01-29 09:00:00,Debit,2708.26548999419,Mobile
1096,2024-01-29 10:00:00,Credit,2153.683758444563,Online
1163,2024-01-29 11:00:00,Credit,1551.0837757966308,POS
1130,2024-01-29 12:00:00,Debit,2416.499162648439,POS
1072,2024-01-29 13:00:00,Debit,601.276870254319,POS
1135,2024-01-29 14:00:00,Credit,4807.951561525593,Online
1096,2024-01-29 15:00:00,Credit,3574.9097104967254,ATM
1122,2024-01-29 16:00:00,Credit,4762.810912272355,POS
1069,2024-01-29 17:00:00,Debit,1141.3696378265167,Online
1168,2024-01-29 18:00:00,Credit,4397.911690680875,ATM
1195,2024-01-29 19:00:00,Credit,4045.862022972057,Mobile
1012,2024-01-29 20:00:00,Credit,3388.9905381637914,POS
1048,2024-01-29 21:00:00,Credit,3128.895638565177,ATM
1059,2024-01-29 22:00:00,Credit,1589.5828296866712,POS
1129,2024-01-29 23:00:00,Debit,4083.8898169755034,POS
1187,2024-01-30 00:00:00,Credit,2512.5621527838716,POS
1004,2024-01-30 01:00:00,Credit,363.74896369751394,ATM
1171,2024-01-30 02:00:00,Credit,1571.1871726670986,Online
1026,2024-01-30 03:00:00,Credit,4677.132521741185,ATM
1159,2024-01-30 04:00:00,Debit,4254.894500418182,POS
1148,2024-01-30 05:00:00,Debit,4909.70943340193,ATM
1007,2024-01-30 06:00:00,Debit,3143.6869791944496,Mobile
1199,2024-01-30 07:00:00,Credit,1245.0752649706556,Online
1049,2024-01-30 08:00:00,Credit,822.4470978875503,ATM
1066,2024-01-30 09:00:00,Debit,942.7030586362235,Mobile
1043,2024-01-30 10:00:00,Debit,108.78033515279938,Online
1124,2024-01-30 11:00:00,Debit,1959.5037338198365,Mobile
1057,2024-01-30 12:00:00,Credit,965.2241256927172,Online
1002,2024-01-30 13:00:00,Credit,2064.160747678945,ATM
1085,2024-01-30 14:00:00,Debit,4675.62221487544,Mobile
1069,2024-01-30 15:00:00,Debit,2158.395645440878,POS
1129,2024-01-30 16:00:00,Debit,4391.142639954326,Mobile
1171,2024-01-30 17:00:00,Credit,3031.4687854132235,Online
1001,2024-01-30 18:00:00,Credit,1243.1864577603458,ATM
1101,2024-01-30 19:00:00,Credit,1785.7152487034648,Online
1034,2024-01-30 20:00:00,Debit,428.7584837489328,Mobile
1097,2024-01-30 21:00:00,Debit,1673.9783420440924,Mobile
1029,2024-01-30 22:00:00,Credit,3390.929318062635,POS
1115,2024-01-30 23:00:00,Debit,369.8343537178816,ATM
1007,2024-01-31 00:00:00,Credit,1034.9530283053664,ATM
1149,2024-01-31 01:00:00,Debit,1913.3907966524243,Mobile
1043,2024-01-31 02:00:00,Debit,4910.427189709653,ATM
1185,2024-01-31 03:00:00,Debit,3926.4604965648123,POS
1035,2024-01-31 04:00:00,Debit,3670.0988649955984,Online
1196,2024-01-31 05:00:00,Credit,589.7928730619755,ATM
1076,2024-01-31 06:00:00,Debit,3907.1695091388074,Mobile
1030,2024-01-31 07:00:00,Credit,3928.4913694649154,Online
1046,2024-01-31 08:00:00,Credit,3009.5024511653983,Online
1054,2024-01-31 09:00:00,Credit,4951.905292171876,POS
1105,2024-01-31 10:00:00,Debit,1633.0169905635141,Mobile
1189,2024-01-31 11:00:00,Credit,4706.94951672684,ATM
1157,2024-01-31 12:00:00,Credit,4574.5082636329535,Mobile
1120,2024-01-31 13:00:00,Credit,67.28849214939544,Online
1054,2024-01-31 14:00:00,Debit,2256.081467109307,Mobile
1143,2024-01-31 15:00:00,Debit,4885.750122927351,ATM
1011,2024-01-31 16:00:00,Credit,524.5755984162981,ATM
1144,2024-01-31 17:00:00,Debit,2743.445624972764,POS
1143,2024-01-31 18:00:00,Credit,4894.99796013511,ATM
1139,2024-01-31 19:00:00,Credit,2781.9221662882424,ATM
1135,2024-01-31 20:00:00,Debit,957.1783618310584,Mobile
1002,2024-01-31 21:00:00,Credit,2915.094318162023,Mobile
1143,2024-01-31 22:00:00,Debit,1030.1584640082388,Online
1029,2024-01-31 23:00:00,Debit,2603.3242718434763,POS
1022,2024-02-01 00:00:00,Credit,379.4706673826165,Mobile
1091,2024-02-01 01:00:00,Debit,3031.358519379879,ATM
1114,2024-02-01 02:00:00,Debit,2588.781796249509,Online
1103,2024-02-01 03:00:00,Credit,3703.4052301197007,Mobile
1117,2024-02-01 04:00:00,Credit,3157.1953510823373,POS
1004,2024-02-01 05:00:00,Debit,2752.5352799684756,POS
1103,2024-02-01 06:00:00,Debit,3451.9964577481246,Online
1107,2024-02-01 07:00:00,Credit,728.2701487254319,Online
1064,2024-02-01 08:00:00,Debit,2980.8447096804343,Online
1120,2024-02-01 09:00:00,Debit,868.8319080856606,Online
1029,2024-02-01 10:00:00,Debit,4628.355817180885,Online
1148,2024-02-01 11:00:00,Debit,350.98718317956497,ATM
1083,2024-02-01 12:00:00,Debit,2157.5700009570583,ATM
1197,2024-02-01 13:00:00,Debit,3482.0294135006698,Mobile
1149,2024-02-01 14:00:00,Debit,2295.530836224611,POS
1199,2024-02-01 15:00:00,Credit,469.55531363218273,ATM
1031,2024-02-01 16:00:00,Credit,2771.36129047227,ATM
1160,2024-02-01 17:00:00,Credit,3211.743225048499,ATM
1015,2024-02-01 18:00:00,Credit,3521.9236318426333,Mobile
1037,2024-02-01 19:00:00,Credit,1872.566474169167,Online
1141,2024-02-01 20:00:00,Debit,2822.6632554335233,Mobile
1035,2024-02-01 21:00:00,Debit,2258.9255099451766,POS
1150,2024-02-01 22:00:00,Debit,3363.5596333737444,POS
1113,2024-02-01 23:00:00,Debit,2921.9492669508445,POS
1065,2024-02-02 00:00:00,Credit,2633.523535600083,POS
1104,2024-02-02 01:00:00,Debit,1255.1265905228606,ATM
1084,2024-02-02 02:00:00,Debit,20.072403563687246,ATM
1001,2024-02-02 03:00:00,Credit,878.6675598040321,Mobile
1192,2024-02-02 04:00:00,Debit,594.1595467066015,Online
1074,2024-02-02 05:00:00,Debit,2250.932877604624,POS
1066,2024-02-02 06:00:00,Credit,3065.168172301605,Mobile
1179,2024-02-02 07:00:00,Debit,1073.2941933371928,ATM
1189,2024-02-02 08:00:00,Debit,4695.894908876264,ATM
1150,2024-02-02 09:00:00,Debit,43.34382482720002,Online
1153,2024-02-02 10:00:00,Debit,3863.782065675061,Online
1195,2024-02-02 11:00:00,Debit,3129.7717999569068,Online
1054,2024-02-02 12:00:00,Credit,1874.0384572279327,Mobile
1005,2024-02-02 13:00:00,Credit,261.9398326179155,ATM
1162,2024-02-02 14:00:00,Credit,3141.157993203554,ATM
1149,2024-02-02 15:00:00,Credit,1934.2114291995838,Online
1170,2024-02-02 16:00:00,Credit,4681.973025671963,POS
1142,2024-02-02 17:00:00,Credit,2714.530473699932,Online
1085,2024-02-02 18:00:00,Debit,4698.861041354606,Mobile
1059,2024-02-02 19:00:00,Credit,1110.2136304317874,Online
1100,2024-02-02 20:00:00,Credit,3631.3722927168756,Online
1011,2024-02-02 21:00:00,Debit,3090.072614035141,Mobile
1048,2024-02-02 22:00:00,Debit,3699.647066858246,Online
1041,2024-02-02 23:00:00,Credit,1081.1926412229586,ATM
1165,2024-02-03 00:00:00,Debit,3328.3226360264907,POS
1081,2024-02-03 01:00:00,Credit,2495.221561353776,Online
1172,2024-02-03 02:00:00,Debit,3716.696624782518,Mobile
1034,2024-02-03 03:00:00,Credit,1641.9527743175706,POS
1157,2024-02-03 04:00:00,Debit,4451.38455707161,Mobile
1157,2024-02-03 05:00:00,Debit,430.66355991063836,POS
1133,2024-02-03 06:00:00,Credit,4037.8747007680286,POS
1066,2024-02-03 07:00:00,Credit,4307.984932817303,Online
1079,2024-02-03 08:00:00,Credit,4088.089033720438,ATM
1006,2024-02-03 09:00:00,Credit,2568.504707366262,Online
1179,2024-02-03 10:00:00,Credit,2197.541050353499,Mobile
1013,2024-02-03 11:00:00,Debit,4981.348809759135,Mobile
1072,2024-02-03 12:00:00,Credit,1153.568036558669,POS
1142,2024-02-03 13:00:00,Credit,2738.9110697214624,POS
1148,2024-02-03 14:00:00,Debit,3356.6708716578046,ATM
1162,2024-02-03 15:00:00,Debit,3507.3295029485457,Online
1065,2024-02-03 16:00:00,Credit,1028.0830820355077,Mobile
1090,2024-02-03 17:00:00,Debit,3273.430520775608,POS
1129,2024-02-03 18:00:00,Debit,4093.664136741873,ATM
1162,2024-02-03 19:00:00,Credit,259.59269833734993,Mobile
1019,2024-02-03 20:00:00,Debit,4558.49125369333,POS
1009,2024-02-03 21:00:00,Debit,157.2252351745776,Mobile
1024,2024-02-03 22:00:00,Credit,1786.2954521170877,ATM
1193,2024-02-03 23:00:00,Credit,88.90784920248072,ATM
1024,2024-02-04 00:00:00,Debit,394.9543910125135,Mobile
1053,2024-02-04 01:00:00,Debit,4556.729743048595,Online
1032,2024-02-04 02:00:00,Credit,1780.7555454232777,Mobile
1163,2024-02-04 03:00:00,Debit,2129.609936821014,POS
1094,2024-02-04 04:00:00,Debit,1084.5684630989376,Online
1013,2024-02-04 05:00:00,Debit,2989.5078932317315,POS
1064,2024-02-04 06:00:00,Credit,2978.0680412421702,Mobile
1109,2024-02-04 07:00:00,Debit,1867.279955207844,Online
1079,2024-02-04 08:00:00,Debit,1671.8440103089379,POS
1053,2024-02-04 09:00:00,Credit,4425.971897821133,Mobile
1124,2024-02-04 10:00:00,Debit,1922.588355814585,Mobile
1179,2024-02-04 11:00:00,Debit,2472.569950850497,Online
1130,2024-02-04 12:00:00,Credit,1423.690764500404,Mobile
1168,2024-02-04 13:00:00,Credit,3935.9798217520656,ATM
1133,2024-02-04 14:00:00,Credit,1993.2663029264672,POS
1024,2024-02-04 15:00:00,Credit,2572.9191222561794,POS
1140,2024-02-04 16:00:00,Debit,1274.2522785977105,Mobile
1116,2024-02-04 17:00:00,Debit,4938.421365782847,Mobile
1135,2024-02-04 18:00:00,Credit,1464.5637472093772,ATM
1148,2024-02-04 19:00:00,Credit,3856.005229218703,Online
1195,2024-02-04 20:00:00,Debit,2143.2032952802283,Mobile
1024,2024-02-04 21:00:00,Credit,1039.024851369858,Mobile
1078,2024-02-04 22:00:00,Debit,4000.596632184657,Mobile
1067,2024-02-04 23:00:00,Credit,1674.6978772549255,Mobile
1172,2024-02-05 00:00:00,Debit,4327.314803515077,POS
1187,2024-02-05 01:00:00,Credit,4577.1333527399365,Mobile
1011,2024-02-05 02:00:00,Credit,4300.520938602467,POS
1031,2024-02-05 03:00:00,Debit,184.6894948859602,Mobile
1127,2024-02-05 04:00:00,Credit,3938.992991575477,Online
1095,2024-02-05 05:00:00,Debit,2062.583937830728,ATM
1091,2024-02-05 06:00:00,Debit,4369.877371709304,Online
1140,2024-02-05 07:00:00,Debit,3193.3917707968462,Mobile
1030,2024-02-05 08:00:00,Debit,4169.879239378352,Mobile
1077,2024-02-05 09:00:00,Debit,2502.1645316355084,Mobile
1019,2024-02-05 10:00:00,Credit,2679.7772679486748,Online
1145,2024-02-05 11:00:00,Credit,730.4942843469995,Mobile
1059,2024-02-05 12:00:00,Debit,3922.0969198598837,Online
1190,2024-02-05 13:00:00,Credit,2102.7541622181884,POS
1133,2024-02-05 14:00:00,Debit,2505.3997901751973,ATM
1159,2024-02-05 15:00:00,Credit,3927.637593337581,ATM
1092,2024-02-05 16:00:00,Credit,2998.2385463964006,Online
1042,2024-02-05 17:00:00,Credit,1013.4826499389105,POS
1129,2024-02-05 18:00:00,Credit,2955.2609691629546,Online
1059,2024-02-05 19:00:00,Debit,2044.0879613184823,POS
1150,2024-02-05 20:00:00,Debit,2352.9324547988745,Mobile
1030,2024-02-05 21:00:00,Credit,151.27325926931226,POS
1004,2024-02-05 22:00:00,Credit,1058.0464540862451,POS
1161,2024-02-05 23:00:00,Debit,1412.380026091331,POS
1009,2024-02-06 00:00:00,Credit,3567.6704392154406,ATM
1088,2024-02-06 01:00:00,Debit,67.34744175759542,POS
